This is a data file
7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 7.013985, 43.39236, 31.91592, 26.79946, 22.67934, 19.47796, 15.95641, 14.9328, 13.87977, 12.45738, 11.45906, 10.74062, 10.0518, 9.398281, 8.627569, 8.069003, 7.703826, 7.372628, 7.048097, 
7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 7.048097, 43.39124, 32.5773, 26.66978, 22.67903, 19.5759, 16.06871, 14.92213, 13.88496, 12.43997, 11.47481, 10.73773, 10.05956, 9.416382, 8.657188, 8.098571, 7.730609, 7.396984, 7.08252, 
7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 7.08252, 43.38808, 33.25091, 25.73217, 22.67819, 19.57524, 16.20175, 14.93277, 13.84944, 12.42226, 11.51201, 10.75475, 10.0594, 9.416255, 8.689856, 8.128617, 7.757819, 7.421724, 7.115784, 
7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 7.115784, 43.38293, 33.2479, 25.63245, 22.6768, 19.57421, 16.32435, 14.94886, 13.80182, 12.42456, 11.54974, 10.78753, 10.05913, 9.416017, 8.734499, 8.180573, 7.785465, 7.446828, 7.138718, 
7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 7.138718, 43.37581, 32.63694, 26.95603, 22.67485, 19.57276, 16.38131, 14.99649, 13.75508, 12.4527, 11.58797, 10.79995, 10.05875, 9.415699, 8.806431, 8.24327, 7.813516, 7.472346, 7.161982, 
7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 7.161982, 43.36666, 32.53495, 26.86754, 22.67237, 19.57093, 16.37461, 15.04515, 13.78081, 12.49239, 11.58636, 10.7994, 10.05829, 9.415295, 8.852296, 8.30653, 7.842009, 7.498206, 7.164007, 
7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 7.164007, 43.35552, 32.64537, 26.8686, 22.66933, 19.56866, 16.36072, 15.09486, 13.85067, 12.53163, 11.57723, 10.78536, 10.05769, 9.414777, 8.851865, 8.355078, 7.870909, 7.518746, 7.163719, 
7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 7.163719, 43.3424, 33.22414, 25.96936, 22.63777, 19.56601, 16.40694, 15.14561, 13.88741, 12.57044, 11.54967, 10.7661, 10.05215, 9.414186, 8.851336, 8.354614, 7.913153, 7.518379, 7.163395, 
7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 7.163395, 43.32729, 33.21526, 25.67443, 22.48581, 19.56296, 16.6082, 15.18442, 13.89373, 12.60874, 11.52651, 10.74689, 10.0427, 9.413492, 8.850745, 8.354083, 7.912678, 7.517954, 7.162993, 
7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 7.162993, 43.31025, 33.12185, 25.8664, 22.35011, 19.55951, 16.80259, 15.26722, 13.89202, 12.63074, 11.51901, 10.72774, 10.03705, 9.412728, 8.850048, 8.353464, 7.912136, 7.517473, 7.162572, 
7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 7.162572, 43.2912, 33.0073, 25.82454, 22.24624, 19.55567, 16.95973, 15.29067, 13.88589, 12.56283, 11.51163, 10.72867, 10.0315, 9.411857, 8.849298, 8.352806, 7.911543, 7.516941, 7.162092, 
